SRC,TGT,Sign
4119,731,1
106,3841,1
2482,2217,1
3023,2108,1
362,917,1
9677,10925,1
2130,2700,1
6470,8460,1
5618,583,1
2623,2943,1
6174,32,1
4114,2346,1
8002,8041,1
2406,5921,1
10932,8353,1
588,4650,1
75,418,1
2346,4271,1
3389,2915,1
5172,4285,1
7632,10851,1
4200,4331,1
3256,6598,1
1511,1547,1
1766,2571,1
8195,6233,1
1460,112,1
2321,153,1
5551,1182,1
1124,2147,1
6411,8959,1
2571,4617,1
4600,3213,1
8023,3336,1
8180,7831,1
281,3196,1
8138,4191,1
62,101,1
6568,6479,1
3186,7297,1
327,1144,1
188,94,1
377,1729,1
867,3648,1
1132,1555,1
4875,98,1
1367,1034,1
2459,4458,1
6840,711,1
3683,9033,1
5621,6885,1
1766,239,1
3702,999,1
488,345,1
47,528,1
10726,11176,1
10040,6220,1
4337,4426,1
8248,10046,1
59,1760,1
281,856,1
369,1183,1
1013,637,1
8318,8277,1
799,576,1
4909,8046,1
2454,5890,1
1179,1957,1
2204,1765,1
6440,4154,1
8475,7145,1
183,329,1
401,1702,1
281,161,1
1123,5302,1
3259,358,1
6137,5755,1
3442,2480,1
1987,3448,1
6135,6131,1
1810,3095,1
421,1158,1
4312,4303,1
3230,9072,1
207,8269,1
1706,2422,1
8064,8254,1
8601,5657,1
4284,2983,1
8273,9514,1
584,1343,1
1393,2120,1
4302,2367,1
3059,2367,1
6431,1202,1
6028,1995,1
5771,1094,1
488,2304,1
367,6836,1
523,2410,1
7658,6333,1
6668,1006,1
1015,441,1
8274,8276,1
10103,2214,1
2447,2565,1
5420,4839,1
5784,6268,1
3168,9556,1
166,945,1
2113,629,1
5823,4779,1
5775,5800,1
8655,10149,1
8251,5847,1
584,3066,1
9050,2413,1
4189,163,1
6362,2548,1
6005,4204,1
2437,10392,1
4370,8694,1
237,1584,1
3045,2422,1
219,1364,1
1995,9033,1
511,4335,1
343,4543,1
38,2245,1
9169,2560,1
32,154,1
3816,1488,1
183,5342,1
1884,81,1
2424,698,1
2527,2003,1
44,3827,1
3313,4047,1
952,1154,1
3370,3656,1
10213,10130,1
5826,7874,1
3554,2926,1
2365,773,1
4800,6974,1
7454,8519,1
6246,8109,1
2136,1516,1
6220,5971,1
3085,1158,1
1406,603,1
15,2704,1
2994,2208,1
761,2006,1
3003,3877,1
4191,8574,1
1872,321,1
566,546,1
4329,4349,1
520,5585,1
4480,8639,1
3168,5826,1
6409,3375,1
1442,3120,1
825,1396,1
3069,613,1
2840,10593,1
6563,6479,1
5626,2296,1
126,5551,1
4462,2577,1
5971,5262,1
134,1007,1
237,3871,1
5763,44,1
3188,376,1
941,5173,1
2488,415,1
1561,94,1
4778,2423,1
1397,1953,1
4991,10134,1
10976,1739,1
1546,3890,1
8982,2040,1
20,631,1
4154,5855,1
9676,11075,1
7661,4773,1
1899,3524,1
7214,8615,1
1404,1302,1
4591,1034,1
4397,4142,1
8642,2604,1
183,4,1
1179,3138,1
3005,563,1
3065,4466,1
2158,2491,1
358,2346,1
3247,8365,1
9010,7336,1
8265,2210,1
899,6669,1
5851,6360,1
10676,8615,1
5847,8507,1
7086,2706,1
2897,1412,1
951,553,1
3543,2661,1
386,2229,1
10107,5435,1
10040,7214,1
2400,7603,1
10029,11161,1
8097,8772,1
6635,8891,1
1834,714,1
3521,8500,1
8040,7128,1
2840,271,1
1741,8094,1
188,161,1
969,405,1
3337,3931,1
7104,7402,1
4784,3538,1
1429,1041,1
4297,4981,1
1271,870,1
1009,1001,1
372,4696,1
6002,6239,1
7277,2926,1
7532,11004,1
1533,2109,1
1133,2408,1
75,157,1
4783,5853,1
4139,370,1
8373,1677,1
2982,2700,1
7662,8460,1
3373,8949,1
1706,306,1
1736,3355,1
1158,1144,1
1052,282,1
2413,6183,1
4329,752,1
62,1440,1
4348,6621,1
230,2063,1
1063,6338,1
941,1847,1
3236,6135,1
369,2217,1
3141,7821,1
4528,1764,1
4348,4861,1
1667,362,1
1182,6188,1
5915,5826,1
2188,7921,1
1470,2410,1
5833,930,1
6018,4271,1
10,362,1
1834,6203,1
861,571,1
6671,9299,1
532,2554,1
3104,648,1
431,1338,1
6409,6893,1
4385,853,1
292,568,1
6882,3451,1
863,7059,1
5787,4404,1
2991,2454,1
3665,6590,1
4236,1869,1
7457,3336,1
8982,6886,1
2222,4139,1
9222,6198,1
764,1154,1
75,192,1
8245,6130,1
360,528,1
1553,10930,1
1182,69,1
451,136,1
863,7189,1
859,3246,1
5808,6164,1
3472,1227,1
5798,2104,1
2999,3495,1
4267,3783,1
5958,5422,1
296,1193,1
1987,1595,1
269,350,1
768,5781,1
430,1034,1
3506,6891,1
368,1901,1
2642,2459,1
3236,626,1
3513,5990,1
3301,3034,1
3241,2391,1
4117,4768,1
2080,10897,1
3952,6028,1
4348,8827,1
4085,812,1
1579,257,1
270,2140,1
92,3222,1
1936,374,1
5141,2897,1
1834,1584,1
2701,8107,1
49,4106,1
1514,1874,1
32,488,1
2656,7212,1
5826,8386,1
420,2423,1
2897,3030,1
1610,441,1
5787,2428,1
6425,9623,1
11015,8877,1
457,2120,1
2997,830,1
8291,511,1
9117,5826,1
5565,4120,1
4348,3523,1
8360,2646,1
6735,8071,1
1401,405,1
3336,9240,1
8261,6699,1
6066,5864,1
68,502,1
1976,4307,1
10408,2214,1
2381,447,1
2627,415,1
4219,9080,1
153,318,1
3026,870,1
207,6135,1
1370,531,1
8829,5826,1
4045,3783,1
114,566,1
12,362,1
455,5618,1
10033,5097,1
3033,7039,1
281,466,1
3554,604,1
3110,248,1
2775,566,1
6533,871,1
4800,5897,1
580,1799,1
239,860,1
10098,9923,1
577,2229,1
2991,5209,1
301,257,1
2019,872,1
6309,6728,1
4412,7609,1
1620,1598,1
3045,2428,1
98,13,1
577,999,1
2104,812,1
2701,175,1
6400,834,1
2510,3911,1
112,707,1
4914,871,1
5825,6685,1
2422,2208,1
2163,867,1
2977,189,1
1127,4329,1
202,2102,1
584,636,1
1803,373,1
108,1640,1
1563,4142,1
3136,2879,1
1304,32,1
202,882,1
6004,5910,1
4302,4905,1
636,3598,1
791,280,1
4480,263,1
7972,5889,1
562,872,1
985,6030,1
207,855,1
140,2454,1
3037,3206,1
3190,4270,1
164,126,1
3336,6161,1
10657,3933,1
173,707,1
4783,6022,1
2123,4875,1
632,69,1
796,354,1
413,5442,1
4531,419,1
7700,3524,1
3538,6135,1
2123,8319,1
453,999,1
343,1889,1
9010,10096,1
3222,418,1
68,3006,1
8702,1498,1
206,3809,1
6594,2296,1
8029,5896,1
2532,1237,1
1352,7229,1
1411,3526,1
636,3006,1
1210,2155,1
4666,4088,1
503,101,1
3370,141,1
3683,3909,1
1553,8433,1
4325,520,1
584,3501,1
6005,4687,1
584,4019,1
4217,3215,1
5636,5903,1
1822,664,1
584,6252,1
1737,5751,1
1546,2011,1
3852,1411,1
1799,9918,1
5878,6264,1
8943,766,1
2041,5874,1
3374,1847,1
7972,8959,1
50,881,1
156,809,1
6439,7672,1
6772,8267,1
3188,2234,1
1124,10857,1
8046,860,1
4501,297,1
3742,4839,1
3374,6120,1
7,313,1
6097,2480,1
8291,4800,1
523,98,1
430,1124,1
3978,1115,1
6096,7091,1
4289,312,1
1147,744,1
5893,665,1
5757,2701,1
3683,8574,1
2400,799,1
10321,9544,1
4784,367,1
63,2155,1
1706,6131,1
3033,4204,1
4115,6079,1
195,3487,1
4667,4833,1
8095,9337,1
4191,1737,1
2391,2524,1
41,1640,1
163,1218,1
6735,7828,1
6474,7410,1
2454,7605,1
577,91,1
949,348,1
441,1705,1
4110,1343,1
6480,126,1
5781,3336,1
2210,3968,1
367,3400,1
2008,1987,1
8611,9532,1
2323,153,1
8706,9645,1
367,8308,1
3871,9961,1
4372,1148,1
4426,2418,1
2206,3159,1
2545,815,1
7565,3372,1
8048,860,1
1001,1458,1
6525,2409,1
6326,5498,1
2163,2879,1
9036,9033,1
2746,6479,1
83,1548,1
8052,4946,1
663,662,1
2489,1670,1
2188,2238,1
1044,1823,1
4412,8351,1
1716,3226,1
8261,10489,1
2454,419,1
7861,6338,1
2120,1421,1
4581,5800,1
8066,4285,1
3265,2835,1
5621,6437,1
6250,393,1
3618,6909,1
5437,2437,1
154,366,1
8536,447,1
1415,546,1
1616,2730,1
2666,4794,1
1784,928,1
9166,876,1
6744,8046,1
10345,8877,1
8195,4331,1
6929,5512,1
3336,5654,1
66,1229,1
4115,10289,1
493,4947,1
3236,11142,1
314,1202,1
6031,6261,1
344,3154,1
2174,4025,1
7197,5521,1
4642,5512,1
3154,2977,1
5618,4064,1
3500,1584,1
1456,2690,1
6129,10164,1
1674,5943,1
3675,7743,1
2376,8838,1
7827,8314,1
5780,6617,1
2840,10181,1
3442,762,1
8978,9623,1
10098,2413,1
854,166,1
94,41,1
4754,1753,1
314,6090,1
1740,441,1
202,4459,1
3637,7640,1
5435,9378,1
5797,3523,1
4115,7076,1
4377,9680,1
8683,23,1
8298,8482,1
8273,8350,1
7651,5226,1
7197,3254,1
6729,7137,1
5687,4861,1
261,3157,1
2406,583,1
2123,10218,1
2196,1218,1
3084,350,1
209,1458,1
3205,3486,1
8251,7874,1
177,3226,1
110,3413,1
8162,4688,1
2222,3504,1
164,421,1
8052,178,1
222,5890,1
648,2715,1
6336,6440,1
1766,4782,1
2134,3472,1
3302,6882,1
636,5119,1
343,1272,1
4380,5785,1
8118,8486,1
2210,589,1
6239,6172,1
2668,4458,1
5037,4117,1
561,917,1
6335,10750,1
2524,2011,1
814,585,1
4568,3226,1
6735,2381,1
4586,4291,1
4376,1570,1
4882,2006,1
373,94,1
5825,4543,1
965,2154,1
955,443,1
825,2424,1
3108,370,1
3142,1223,1
2394,9195,1
377,3501,1
68,4228,1
6033,3554,1
4751,5926,1
899,195,1
4773,6013,1
342,4466,1
7995,8519,1
1496,1443,1
799,2482,1
3742,5765,1
1995,3120,1
5954,812,1
2379,8663,1
1810,3503,1
250,1027,1
8087,6176,1
7454,5990,1
32,629,1
974,4905,1
344,4114,1
4348,3736,1
1028,113,1
202,346,1
3764,4232,1
6731,9240,1
8026,1006,1
1776,81,1
6744,5105,1
4154,7453,1
98,5842,1
826,807,1
2982,2422,1
202,3624,1
2982,1584,1
5422,2570,1
1408,7893,1
2411,69,1
344,6853,1
1744,2052,1
2196,2577,1
98,1151,1
407,2208,1
1546,1034,1
421,3355,1
3297,2208,1
6425,799,1
32,41,1
2134,4125,1
573,354,1
2266,747,1
8198,10608,1
1609,1780,1
4331,6246,1
483,3269,1
6250,4268,1
4045,3,1
2716,3006,1
3148,4557,1
8048,4946,1
413,713,1
5859,5851,1
8483,7145,1
8271,10195,1
7667,325,1
4283,22,1
83,1805,1
4154,8026,1
360,136,1
2840,981,1
5755,1737,1
5766,7830,1
6553,430,1
1108,4557,1
1737,930,1
2642,2102,1
1579,488,1
10934,11144,1
6470,8321,1
8291,369,1
1182,8959,1
15,3082,1
814,6553,1
1507,747,1
114,2434,1
195,4550,1
86,928,1
851,1626,1
4114,4415,1
2218,279,1
5422,232,1
3293,4275,1
2532,10084,1
5535,539,1
1523,6420,1
996,10069,1
6152,863,1
538,1126,1
365,1421,1
8552,8000,1
5777,4543,1
4270,370,1
971,958,1
6,101,1
4233,1673,1
6009,6084,1
68,1867,1
7702,7128,1
4567,468,1
5656,9154,1
450,517,1
8254,8500,1
465,3102,1
4247,2011,1
5922,3526,1
4606,8596,1
2103,884,1
2104,2257,1
2245,61,1
5886,4881,1
3524,775,1
102,527,1
3092,1565,1
8261,7827,1
9637,5153,1
4114,3288,1
6335,10354,1
9910,5779,1
353,28,1
6470,9586,1
4298,346,1
56,240,1
862,1730,1
336,568,1
1124,6636,1
6066,6124,1
1324,96,1
2982,3472,1
4391,97,1
1033,8051,1
8337,8291,1
1697,1358,1
1430,313,1
314,6022,1
1609,7026,1
3145,4749,1
3683,7457,1
4606,10218,1
168,1755,1
1987,2553,1
6098,6739,1
1622,2454,1
2130,5953,1
8006,4800,1
86,5874,1
1167,576,1
230,2410,1
7,1009,1
8422,3698,1
4528,402,1
1781,2545,1
814,5302,1
1443,2491,1
751,1584,1
3654,11,1
8026,6333,1
329,2219,1
314,6172,1
8318,6907,1
7121,9807,1
7544,5937,1
2409,4991,1
7453,2701,1
4543,3787,1
3256,2571,1
580,1364,1
459,3029,1
8799,10959,1
399,1126,1
2080,9029,1
2200,1548,1
7197,6238,1
2571,2229,1
1343,2879,1
204,81,1
2436,1248,1
6335,8569,1
859,3050,1
4112,3213,1
577,1631,1
1620,603,1
4115,7830,1
9116,5826,1
4837,349,1
4745,6214,1
261,2704,1
154,2109,1
6235,6198,1
349,3751,1
4269,2571,1
5806,5819,1
7177,588,1
1338,7148,1
8114,3084,1
3500,930,1
553,1009,1
3975,3269,1
4318,4159,1
5880,232,1
5784,6764,1
4946,8159,1
301,641,1
6279,3787,1
2653,1275,1
2169,10450,1
3064,279,1
6336,5847,1
455,3841,1
1706,6252,1
68,3892,1
1803,871,1
5331,585,1
195,697,1
715,599,1
5853,5800,1
301,1154,1
3579,3951,1
4253,4875,1
3265,3253,1
9245,8985,1
93,4,1
4589,6801,1
4147,4385,1
3219,2155,1
292,602,1
343,1033,1
6335,5254,1
8465,6176,1
8040,4875,1
2181,2454,1
314,5421,1
3254,8178,1
270,1570,1
4284,6764,1
279,726,1
999,4326,1
441,553,1
32,2,1
4132,5636,1
2080,3851,1
10113,8461,1
5407,812,1
1085,151,1
28,872,1
1087,1664,1
5917,3736,1
829,1596,1
7964,3871,1
4480,3538,1
5042,10273,1
4471,670,1
5618,7697,1
3342,3759,1
941,373,1
10101,7630,1
5889,2500,1
899,7291,1
437,599,1
1095,6333,1
301,1495,1
2623,126,1
6152,4204,1
334,4300,1
7643,10087,1
3347,5293,1
2210,7128,1
5763,4784,1
4150,419,1
4194,5128,1
8372,6233,1
4132,5512,1
814,6079,1
3441,4135,1
3599,3538,1
8155,8337,1
3698,2217,1
344,4503,1
2701,6230,1
5751,7453,1
2172,4544,1
1396,2597,1
50,3486,1
126,1275,1
6406,7614,1
2011,1620,1
105,706,1
8057,4204,1
3254,6020,1
5626,86,1
2262,2297,1
2700,1080,1
4538,2759,1
1413,1302,1
5226,9532,1
10053,10121,1
4810,5618,1
2257,346,1
1706,4590,1
8792,7457,1
8002,6673,1
401,2563,1
2783,10340,1
1810,848,1
3256,5548,1
4339,2661,1
2623,7732,1
343,581,1
2623,2529,1
821,581,1
4124,367,1
372,571,1
6335,11075,1
5158,1563,1
4191,6015,1
2188,3222,1
2972,775,1
7048,6744,1
1570,1257,1
5755,9410,1
98,10290,1
2254,459,1
5870,6328,1
8662,7325,1
15,2008,1
116,4914,1
8038,5172,1
125,345,1
519,1597,1
1546,4870,1
8799,8354,1
4481,349,1
2424,714,1
5621,773,1
8183,8360,1
2166,7155,1
261,1420,1
2183,9260,1
1563,91,1
509,5498,1
4139,4298,1
8182,2252,1
3297,3598,1
1158,4670,1
7627,7626,1
2376,5996,1
8018,1006,1
3342,10098,1
3852,2395,1
3053,5570,1
4225,3056,1
5893,6242,1
246,466,1
878,4458,1
8002,2455,1
3991,6653,1
207,9738,1
32,7402,1
230,238,1
179,1586,1
5807,6416,1
3177,275,1
5260,5262,1
566,2120,1
2221,3677,1
483,2328,1
1006,3372,1
8655,1095,1
2985,4033,1
32,599,1
6553,10121,1
336,805,1
3742,5755,1
3037,2189,1
6735,5406,1
622,5904,1
10028,8501,1
5829,7128,1
1942,600,1
9087,5851,1
584,4359,1
1095,2217,1
2736,5168,1
8265,8014,1
3852,5681,1
3851,8036,1
214,999,1
752,3213,1
1492,405,1
1325,6676,1
6744,10280,1
3975,309,1
1810,3315,1
4115,10184,1
5401,8653,1
7899,5765,1
2051,8855,1
346,2264,1
7062,239,1
4085,6223,1
5152,1224,1
353,829,1
5621,344,1
2365,6978,1
19,1631,1
23,10134,1
4642,1834,1
2560,8932,1
4115,7161,1
246,362,1
4454,2266,1
1295,1421,1
5762,2391,1
2229,103,1
2196,1834,1
2840,10220,1
3372,5864,1
292,713,1
111,2529,1
5765,6336,1
1442,4588,1
1836,5800,1
6056,6633,1
863,6717,1
5777,4135,1
756,3196,1
5762,5828,1
3115,1440,1
8738,3698,1
2055,259,1
4114,5626,1
8210,9040,1
322,105,1
2997,3785,1
2623,1626,1
1609,9154,1
195,2700,1
29,540,1
369,4154,1
8298,5371,1
7994,9852,1
8113,577,1
4590,1182,1
587,867,1
8046,98,1
413,187,1
3154,479,1
4431,2175,1
4745,4283,1
113,235,1
867,441,1
2668,4190,1
53,221,1
899,5654,1
902,1625,1
6470,9566,1
5591,6120,1
15,3354,1
40,506,1
6333,4365,1
154,1826,1
7647,8962,1
5853,6437,1
4273,4697,1
1485,6957,1
369,1995,1
1413,656,1
1634,58,1
2436,1440,1
1452,1009,1
6745,8423,1
2163,3006,1
3302,2346,1
5421,6820,1
4137,3226,1
2700,6764,1
6056,6723,1
98,838,1
6056,2400,1
4439,346,1
3169,1201,1
8448,9918,1
4390,6135,1
9252,860,1
4115,5849,1
344,5168,1
8244,1094,1
4531,1904,1
7507,4204,1
49,5258,1
4920,753,1
1347,3355,1
8689,8107,1
1549,10694,1
3852,1148,1
814,2214,1
3706,369,1
10097,10185,1
4882,3554,1
799,6429,1
7358,4191,1
44,1421,1
1506,637,1
4875,4404,1
1706,752,1
210,7732,1
1781,6574,1
4410,4833,1
4581,7457,1
98,12,1
208,101,1
10087,8360,1
1586,1009,1
1873,1619,1
4204,2051,1
61,2173,1
2317,546,1
7630,10809,1
6647,8959,1
219,1015,1
8696,9923,1
8107,1498,1
1553,8314,1
8180,9378,1
10103,7336,1
281,317,1
252,5512,1
7458,9040,1
636,376,1
2999,1703,1
8096,1741,1
951,3509,1
640,6702,1
8029,8885,1
10087,5254,1
370,380,1
1648,153,1
6236,6242,1
6076,402,1
343,4779,1
5853,8431,1
9265,5656,1
2925,5119,1
6287,347,1
3194,1358,1
12,1663,1
523,10354,1
1436,38,1
154,58,1
6730,8202,1
2149,4283,1
1856,8549,1
447,7821,1
156,1826,1
5105,3269,1
8080,6723,1
4357,5495,1
156,1702,1
10096,8180,1
4920,5636,1
867,438,1
1315,1597,1
1415,1266,1
7651,11026,1
2146,1703,1
4207,856,1
276,1122,1
8833,10215,1
1127,6080,1
561,1302,1
2141,1126,1
2244,2835,1
5570,8302,1
3322,1834,1
202,3209,1
1397,600,1
6150,2850,1
8246,10059,1
6605,4123,1
2617,2140,1
7660,6903,1
75,4298,1
7076,8663,1
3287,9008,1
4800,5755,1
5917,2340,1
3618,9516,1
8271,1677,1
4606,10130,1
2085,3246,1
61,2058,1
6745,8067,1
9923,10134,1
2700,6047,1
1745,553,1
367,4822,1
5858,775,1
4018,1705,1
2123,4606,1
530,375,1
7009,9576,1
1526,428,1
2055,812,1
8951,6035,1
423,3035,1
9652,9651,1
125,529,1
6458,419,1
2464,3677,1
365,2160,1
10094,10851,1
2399,882,1
3122,2143,1
8075,7156,1
8271,10489,1
8052,10303,1
3991,8386,1
114,1272,1
7137,9680,1
1579,2140,1
3441,5908,1
4336,4251,1
4085,2571,1
1396,1443,1
4519,5842,1
6656,146,1
7793,5910,1
8071,377,1
10098,10930,1
82,1547,1
8331,8959,1
1810,1799,1
46,576,1
10201,4991,1
899,1210,1
1481,1470,1
5534,1799,1
2701,44,1
511,5990,1
6036,3968,1
2000,1999,1
98,3122,1
6670,6035,1
352,280,1
8113,8114,1
1553,5412,1
6553,8269,1
8373,8360,1
4107,4117,1
7659,8026,1
5991,6083,1
206,2367,1
2418,7074,1
6246,6326,1
370,2277,1
655,6220,1
3369,3268,1
4147,3215,1
49,563,1
5630,2051,1
3703,5836,1
10972,10038,1
2150,727,1
124,664,1
3987,10069,1
584,4650,1
2130,3487,1
5766,8180,1
2104,861,1
6362,4377,1
6287,4875,1
365,2154,1
7454,10897,1
7874,3524,1
6096,5826,1
5954,8215,1
62,400,1
3269,870,1
577,3448,1
10698,8046,1
1872,5545,1
7290,5015,1
346,2408,1
8639,9147,1
1803,6872,1
2102,848,1
44,275,1
6406,7630,1
2188,509,1
8277,860,1
1165,2730,1
394,537,1
2230,6198,1
6652,6188,1
2701,713,1
1704,2391,1
3097,2817,1
8515,8182,1
3006,360,1
8159,10362,1
3256,6707,1
279,94,1
4639,9139,1
899,3000,1
1224,349,1
2339,562,1
106,4265,1
474,466,1
2163,999,1
202,1359,1
4119,435,1
1533,269,1
577,372,1
7663,8985,1
10087,10974,1
2148,2149,1
8941,9261,1
3033,5837,1
209,168,1
1049,3002,1
2113,641,1
711,1597,1
6125,196,1
1164,576,1
3931,5568,1
6056,1498,1
5757,2006,1
3045,6103,1
4606,10299,1
3069,3270,1
3293,4291,1
1426,1266,1
8193,8342,1
5621,8702,1
5756,6957,1
407,190,1
61,2884,1
8150,1747,1
6728,447,1
5844,853,1
8082,7148,1
2997,423,1
767,110,1
2897,312,1
3389,8002,1
1124,7074,1
83,94,1
3375,10964,1
455,3065,1
399,965,1
1005,2154,1
4435,4817,1
1474,2391,1
8040,6135,1
8251,7576,1
86,3751,1
6918,5890,1
228,380,1
207,2378,1
1124,9072,1
7793,7325,1
4265,275,1
8159,5654,1
6028,239,1
4112,5772,1
1872,2857,1
270,1218,1
3402,2597,1
4157,4340,1
11002,8511,1
63,1583,1
1546,2429,1
8373,860,1
1016,612,1
411,1805,1
49,3134,1
1952,1643,1
603,1302,1
8029,860,1
2130,259,1
640,631,1
1497,902,1
3508,3852,1
8314,7827,1
7664,7457,1
867,2108,1
5784,6617,1
421,1942,1
6035,3968,1
1995,6333,1
2082,6198,1
853,4307,1
5370,10707,1
9205,6688,1
3236,10400,1
207,6389,1
349,1446,1
5853,7122,1
6735,4949,1
314,376,1
10197,8385,1
6009,3,1
3742,10261,1
4201,4204,1
8271,10074,1
8080,1765,1
219,1663,1
1127,6268,1
2051,6235,1
2132,566,1
281,309,1
1411,6801,1
3763,5779,1
4169,1049,1
102,1304,1
1063,4588,1
4108,8044,1
985,5122,1
2188,6903,1
6220,3642,1
307,566,1
1797,5904,1
5765,6425,1
3706,8013,1
5833,6493,1
8081,5850,1
8002,8178,1
5998,4485,1
4144,4682,1
8507,1094,1
1901,94,1
4606,1680,1
1033,4458,1
632,1470,1
6655,4639,1
1124,1780,1
4341,4303,1
10928,11231,1
1006,1210,1
1124,430,1
3033,234,1
8068,7161,1
3348,1643,1
407,952,1
780,7831,1
358,2422,1
9554,6184,1
676,4782,1
3574,418,1
2808,7074,1
1403,1555,1
3931,2701,1
349,2261,1
61,3201,1
3706,9210,1
10094,6699,1
6335,10650,1
5350,234,1
796,1230,1
899,7182,1
8696,7712,1
366,1394,1
899,1753,1
1475,1160,1
3196,5585,1
420,2971,1
8118,7869,1
8775,9040,1
1032,141,1
4493,812,1
2188,5981,1
313,161,1
1182,1896,1
6678,3852,1
5833,4144,1
4365,4009,1
2406,5800,1
109,2208,1
655,11117,1
1566,1453,1
5826,1747,1
250,576,1
209,4142,1
221,2005,1
8291,7457,1
2169,5492,1
343,736,1
4150,4931,1
5848,3247,1
6004,5850,1
8251,7712,1
455,3259,1
6355,3949,1
8373,1896,1
3567,1501,1
413,4283,1
1810,1420,1
6735,7142,1
4329,4322,1
10031,10237,1
2051,2304,1
2706,6974,1
1224,3138,1
899,141,1
10251,5532,1
1657,1077,1
341,4931,1
4358,3508,1
5274,584,1
1616,5592,1
602,365,1
128,448,1
281,4228,1
3074,2721,1
1449,531,1
365,2143,1
10932,10098,1
4123,697,1
6086,32,1
6472,4365,1
2960,3082,1
10083,899,1
5762,4681,1
114,90,1
8683,2214,1
2916,1315,1
2081,362,1
204,148,1
451,2149,1
29,2173,1
10034,8261,1
1746,419,1
6366,4997,1
373,3361,1
5914,5826,1
1127,5867,1
2560,4284,1
3863,2180,1
10294,7532,1
7324,9295,1
63,1730,1
164,6685,1
2116,1631,1
4154,7714,1
4031,650,1
6139,4404,1
87,3968,1
5435,7828,1
2245,2121,1
1810,982,1
10097,11034,1
8294,10168,1
4284,5893,1
2907,3050,1
6717,1123,1
3976,7074,1
195,4125,1
5769,146,1
2668,189,1
3236,358,1
2188,5546,1
7630,1570,1
298,537,1
75,1272,1
122,3956,1
3256,3904,1
2313,9252,1
3005,5636,1
4060,10930,1
8012,8327,1
7631,5532,1
346,4141,1
29,189,1
3033,4147,1
344,4251,1
90,148,1
3863,1033,1
207,244,1
8609,9514,1
3602,4442,1
453,1144,1
1343,3871,1
1256,568,1
5823,6439,1
1137,707,1
3295,7050,1
1691,365,1
1013,488,1
1632,1508,1
3759,8269,1
10934,11208,1
11025,11165,1
246,187,1
44,863,1
9032,5826,1
2011,488,1
4574,4298,1
3374,5904,1
4298,360,1
8220,9040,1
1436,829,1
265,3222,1
959,81,1
4609,7821,1
5847,7464,1
5970,5800,1
214,148,1
183,1394,1
309,302,1
459,2346,1
10,204,1
1683,1097,1
457,240,1
68,3226,1
3264,441,1
3115,2481,1
2262,4663,1
8982,7831,1
2615,4159,1
4528,3413,1
8328,10168,1
1739,9682,1
6729,2051,1
302,237,1
4272,442,1
814,762,1
5784,2175,1
5915,6820,1
8073,8070,1
10297,2040,1
5829,4867,1
511,8460,1
1343,3841,1
588,4503,1
7705,9198,1
2744,2553,1
87,4204,1
59,603,1
867,1488,1
8194,6116,1
8235,1675,1
8008,10675,1
6028,8002,1
3526,5782,1
5862,6470,1
5401,1183,1
2041,4141,1
59,1805,1
3393,7792,1
3134,44,1
8259,860,1
15,3243,1
228,416,1
3236,8633,1
44,5161,1
3683,8070,1
2315,2899,1
655,5532,1
10126,6772,1
3095,2835,1
4503,4817,1
958,187,1
5853,8151,1
62,2097,1
5893,8378,1
2995,2879,1
1002,2266,1
2689,86,1
221,2140,1
5862,6820,1
2240,2178,1
361,537,1
5857,6758,1
2269,1218,1
4551,5982,1
49,6621,1
388,240,1
2188,6435,1
314,6758,1
8354,11012,1
4395,4817,1
23,5829,1
4929,3190,1
983,4115,1
10083,2214,1
1510,2140,1
6697,5512,1
7127,7543,1
780,3413,1
4609,10888,1
223,1186,1
3236,6633,1
3579,3498,1
414,3871,1
7125,7122,1
1810,423,1
159,1619,1
1643,4696,1
5681,7175,1
5772,2031,1
7660,374,1
221,2247,1
5782,1367,1
588,2558,1
6079,5534,1
1063,8337,1
2367,1508,1
4365,4839,1
2296,2700,1
2424,713,1
289,50,1
626,506,1
2264,2006,1
2236,3074,1
3406,2381,1
5551,5772,1
6723,4867,1
3033,860,1
1806,288,1
10098,5435,1
2701,4230,1
8056,3858,1
2130,6027,1
2340,4270,1
270,4817,1
1412,2914,1
8786,3697,1
5422,2285,1
2436,2408,1
3827,4503,1
632,736,1
234,4120,1
2745,933,1
2543,1869,1
5772,3578,1
431,8403,1
8166,6790,1
8049,5829,1
3593,2214,1
3337,5889,1
951,2261,1
10141,4606,1
1127,5122,1
5190,3056,1
2878,3547,1
3087,350,1
511,3206,1
5891,7213,1
4810,6673,1
163,1126,1
4861,5867,1
2395,9757,1
4132,2429,1
8067,10030,1
899,6491,1
2533,6828,1
3145,5551,1
6169,6022,1
349,4670,1
8074,8498,1
823,235,1
6227,7615,1
86,154,1
5798,1904,1
4288,3345,1
154,744,1
3287,8345,1
6728,1304,1
6297,981,1
5401,8144,1
6699,7874,1
5847,8985,1
7795,7453,1
2642,4271,1
11108,10194,1
23,8000,1
4799,5874,1
2532,10195,1
2213,122,1
577,2525,1
1367,4713,1
9817,9139,1
1765,348,1
1549,11183,1
343,422,1
530,86,1
2220,2224,1
947,1620,1
5781,7457,1
7998,8022,1
3098,3095,1
4114,1682,1
1098,4628,1
8374,1094,1
9010,10183,1
2210,7743,1
507,1640,1
6205,6203,1
10075,2214,1
2454,4980,1
2188,8818,1
1757,1407,1
6527,3703,1
4120,6195,1
