SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm
8022,6882,1,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
8022,8731,-1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
8023,8577,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,3336,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8023,3084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,5826,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,7056,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,7827,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8023,6425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,8351,1,7,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0
8023,6440,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8023,3372,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8023,9389,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,9267,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,5172,1,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
8023,4285,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8023,9022,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,9154,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,196,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8023,9933,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,9812,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,860,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8023,8286,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,6116,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8023,8041,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8023,8428,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8023,1780,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023,8959,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8024,9402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8024,1780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025,1780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026,10016,-1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
8026,9953,-1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8026,8228,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026,9312,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026,650,1,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
8026,2365,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8026,1006,1,6,0,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0
8026,431,-1,9,0,0,0,0,1,0,0,4,2,0,0,1,1,0,0,0
8026,6333,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8026,6293,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026,9528,-1,6,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0
8026,8985,-1,8,0,0,0,1,0,0,0,0,1,3,0,3,0,0,0,0
8026,1210,1,5,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0
8026,9531,-1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8026,7869,-1,5,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0
8027,7137,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8027,2437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,8615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,8498,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,8501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,6007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,4285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027,6389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028,9210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028,1780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,3712,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,2437,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8029,5896,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8029,10059,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,3851,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,8002,1,13,0,3,0,0,8,1,0,1,0,0,0,0,0,0,0,0
8029,9497,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,7707,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8029,10245,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,6688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,3618,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8029,10403,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,3622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,2217,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8029,8492,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8029,8885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,1338,1,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8029,10301,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,6911,1,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8029,5570,1,12,0,2,0,0,3,6,0,1,0,0,0,0,0,0,0,0
8029,8011,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8029,1737,1,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8029,8267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,2252,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8029,8016,1,8,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
8029,10838,-1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,5847,1,16,3,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0
8029,5849,1,6,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
8029,8410,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,860,1,12,3,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0
8029,5853,-1,7,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8029,9687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,9447,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,10857,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,9959,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,6333,1,5,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
8029,8051,1,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
8029,6772,1,5,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8029,6389,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8029,2552,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,10361,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029,3706,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8029,3451,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8029,8959,1,11,6,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0
8030,3712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,7969,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8030,7072,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8030,1094,-1,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
8030,2313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,9738,-1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8030,8109,-1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8030,430,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
8030,1037,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8030,10130,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8030,3637,-1,5,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0
8030,10073,-1,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
8030,6973,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8030,10014,-1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8030,8959,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
8031,9984,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,10016,-1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8031,8002,-1,10,1,0,0,0,1,0,2,2,2,0,0,1,1,0,0,0
8031,3909,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
8031,6727,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,9738,-1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8031,7831,1,5,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0
8031,10764,-1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8031,9198,-1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8031,239,-1,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8031,8020,-1,6,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
8031,2365,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8031,23,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8031,7576,-1,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8031,1780,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8031,1210,1,4,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
8031,10907,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8031,9533,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8031,7454,1,7,0,0,0,0,0,1,1,3,1,0,0,0,0,1,0,0
8033,5889,1,8,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0
8033,2444,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,1037,-1,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
8033,7827,-1,6,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0
8033,5657,-1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,8431,-1,6,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0
8033,7324,-1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8033,8351,-1,11,0,0,1,2,0,3,3,2,0,0,0,0,0,0,0,0
8033,6176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,1063,-1,5,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
8033,2217,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8033,9260,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,8365,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,3637,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8033,5302,-1,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
8033,8378,-1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,7360,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8033,9035,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,588,1,7,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0
8033,9933,-1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8033,8783,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8033,8020,-1,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
8033,9045,-1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,5591,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,5853,-1,14,1,0,1,0,1,0,8,3,0,0,0,0,0,0,0,0
8033,8414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,7137,-1,10,0,0,3,1,0,2,1,3,0,0,0,0,0,0,0,0
8033,8932,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,5990,1,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
8033,8890,-1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
8033,7144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,8041,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,8045,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8033,239,-1,5,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
8033,3697,-1,11,1,0,0,2,1,1,4,2,0,0,0,0,0,0,0,0
8033,6035,-1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,8440,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,6777,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8034,1780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,8833,1,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8035,8068,1,6,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0
8035,8070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,855,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8035,8722,1,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8035,7831,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
8035,5401,1,5,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0
8035,7707,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8035,8350,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8035,8351,-1,10,2,2,0,0,1,1,0,0,0,1,0,1,0,0,0,2
8035,9762,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8035,676,1,5,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8035,3383,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8035,6971,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8035,8002,1,13,1,0,0,0,7,1,0,0,0,0,1,0,1,0,2,0
8035,2500,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8035,8011,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8035,8014,1,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
8035,8144,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,9681,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8035,5847,1,13,0,1,0,0,1,4,0,0,1,1,2,0,0,0,1,2
8035,5084,1,7,1,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0
8035,9576,1,4,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
8035,8041,1,8,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0
8035,9323,-1,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8035,1006,1,8,0,1,0,0,4,0,0,1,1,0,1,0,0,0,0,0
8035,9071,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,7664,1,4,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
8035,1780,1,5,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
8035,8821,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,8698,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8036,6744,1,7,0,0,0,0,0,0,0,0,1,1,2,1,0,0,2,0
8036,1780,1,7,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0
8036,8277,1,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
8037,1780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8037,4814,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038,8193,-1,7,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0
8038,5521,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8038,4634,1,6,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,0
8038,7708,1,6,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0
8038,6176,1,7,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0
8038,7969,-1,6,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0
8038,6563,-1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8038,10789,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8038,2214,1,4,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
8038,8615,1,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8038,10780,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038,8626,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8038,5172,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0
8038,3637,-1,6,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8038,9120,1,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
8038,5570,-1,11,0,2,0,0,0,2,0,1,0,1,1,3,1,0,0,0
8038,5829,1,8,2,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
8038,8262,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038,6986,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8038,8276,-1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8038,10069,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
8038,5847,1,8,1,1,0,0,0,2,0,1,0,0,0,0,0,0,2,1
8038,860,1,9,2,0,0,0,2,0,1,0,2,0,2,0,0,0,0,0
8038,9446,-1,13,0,0,0,0,0,4,0,2,0,2,0,0,0,2,0,3
8038,9194,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8038,9323,-1,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8038,6636,1,5,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
8038,8046,1,10,2,0,0,0,2,3,0,0,0,0,1,1,1,0,0,0
8038,1780,1,8,0,1,0,2,0,1,0,0,0,1,0,2,0,0,0,1
8038,10107,-1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8039,7137,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8039,9412,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,5765,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8039,1063,-1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8039,8361,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
8039,1780,1,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
8039,9111,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8039,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,4634,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
8039,9437,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,8577,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,7874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,8022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,9319,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,6728,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8040,4875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,6673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,6291,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,9429,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,577,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8040,3383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,7128,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8040,6135,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8040,4634,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,3003,-1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,6230,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8040,5853,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8041,5826,1,4,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0
8041,98,-1,9,0,0,0,0,0,0,0,0,1,0,1,0,2,0,4,1
8041,7828,1,7,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0
8041,10245,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8042,5847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,1780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,10235,1,7,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,0
8044,11204,1,11,0,1,0,0,0,0,0,0,2,6,0,2,0,0,0,0
8044,11160,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8044,9995,1,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
8044,3625,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8044,523,-1,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
8044,9741,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8044,11183,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8044,9010,1,5,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0
8044,9873,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8044,11218,-1,6,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0
8044,11187,-1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
8044,1780,-1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8044,10773,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,10903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,11224,-1,5,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0
8044,11225,-1,9,0,0,1,0,0,0,0,0,0,6,1,1,0,0,0,0
8044,11066,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8044,8047,-1,11,0,1,0,0,0,2,0,2,0,2,0,3,0,1,0,0
8044,11197,-1,11,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0
8044,8949,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8045,7658,-1,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
8045,8299,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8045,4814,-1,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
8045,2365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8045,9267,1,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
8045,1780,-1,7,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0
8045,6293,-1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
8045,5847,-1,9,0,0,0,0,0,0,0,0,2,1,2,1,0,1,1,1
8045,9688,-1,5,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
8045,8731,-1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
8045,9533,-1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8046,9312,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,3712,-1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
8046,8002,1,18,0,0,0,1,3,2,1,0,2,1,0,3,3,0,2,0
8046,9111,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8046,9316,-1,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
8046,5829,-1,7,2,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0
8046,8678,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,6176,1,5,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
8046,8519,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,4909,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8046,3858,1,5,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0
8046,1780,-1,7,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,0
8046,7358,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8046,5847,-1,11,2,0,0,0,1,2,0,4,1,0,0,1,0,0,0,0
8046,7576,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8046,8020,1,12,0,1,0,0,0,1,0,1,2,1,0,5,1,0,0,0
8046,98,1,6,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0
8046,860,1,13,0,0,1,0,1,0,2,0,3,0,2,0,3,1,0,0
8046,8254,-1,6,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0
8046,8351,1,12,0,0,0,0,1,0,0,0,2,1,1,4,3,0,0,0
8047,6400,-1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8047,8704,-1,9,0,0,1,1,0,0,4,2,0,0,0,1,0,0,0,0
8047,899,-1,7,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,0
