SRC,TGT,Sign,FFpp,FFpm,FFmp,FFmm,FBpp,FBpm,FBmp,FBmm,BFpp,BFpm,BFmp,BFmm,BBpp,BBpm,BBmp,BBmm,TXT
3005,308,1,6,0,0,0,6,0,0,0,4,0,0,0,0,0,1,0,editor has made plenty on contributions a committed vandal-fighter AfD work is ok if what others say is true you might want to do some more in depth research of AfD nominees Ie Try google news books and scholar as well they turn up results that google doesn't all in all would be an excellent admin Also per my 
5421,5635,1,8,5,0,0,16,2,0,1,2,1,0,0,0,0,0,0,Not likely to abuse the tools R can help with the tools and it would be a shame losing his help simply because he doesn't do article work —
5846,5381,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,holding the opinion that Wikipedia articles should meet some kind of reasonable standard is not evil 
1084,1222,1,2,1,2,1,3,1,0,0,1,0,0,0,0,1,0,0,I got into a disagreement with this user on the 
5590,6034,1,4,2,1,0,7,0,1,0,3,0,0,0,0,0,0,0,Absolutely Go gettem 
7067,8427,1,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0, 
97,4284,1,2,0,1,0,5,2,1,0,1,0,0,0,1,0,0,0,edits look good
1497,5160,1,2,0,1,0,7,0,0,0,5,0,0,0,2,1,0,0,I've seen her around on more than one occasion and thought she was already an admin one of those times I have the utmost confidence in her 
4799,97,1,1,0,0,0,13,2,2,0,1,0,0,0,2,0,0,0,per above 
40,976,1,4,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,I have no concerns about the candidates temperament despite the oppose below 
145,1745,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,Looks good 
368,8391,-1,1,7,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Not enough experience 
5421,4267,1,12,0,0,0,10,1,0,0,2,0,0,0,1,0,0,0,user has proved himself to be an excellent vandal fighter will benefit the project with the acquisition of the tools —
2209,6197,1,9,0,0,0,15,0,1,0,6,0,0,0,0,0,0,0,Silly season Support Good editor 
5405,3335,1,0,0,0,0,3,0,0,0,7,0,0,0,6,4,0,0,per nom 
27,705,1,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,A look over De728631's contributions and a read of the answers to questions above is enough to convince me we have a great admin-to-be here 
43,7787,-1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,per those diffs
1014,365,1,0,0,0,0,2,0,0,0,6,0,1,1,5,0,1,0,I was considering nominating you myself 
5850,2394,1,0,0,0,0,6,2,0,2,4,0,0,0,3,0,0,0,my first thought-he-was-one RfA cliche But can we give him some pruning shears instead of the proverbial mop? 
4411,9336,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,the questions aren't important because adminship is no big deal This user would not abuse the mop 
429,6124,1,1,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,and gripe about not getting to be the magic 100th supporter 
1033,375,-1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,Seems reluctant to talk about the previous desyssops which were pretty abysmal cases in and of themselves 
7357,9153,1,1,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,yeah okay i guess 
6084,6028,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poor use of edit summaries only 49% for major edits I've no problem with deletionism over categories though they've been multiplying like rabbits on viagra 
5920,5989,1,1,0,3,0,4,1,0,0,5,0,1,0,0,0,0,0,per SlimVirgin 
3335,4330,1,4,0,0,0,28,2,6,3,2,0,0,0,13,1,0,0,Nomination and co-nomination say it all Blnguyen has both the knowledge and temperament suitable for the mop Let's give it to him 
4252,5920,1,1,0,0,0,9,0,0,0,3,1,0,0,1,2,0,0,as nominator 
4792,6657,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NEED MORE ADMINS! 
5778,6238,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,happy to give him my first vote Looks like someone who's already doing a super job even without the tools —
4799,9472,-1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,for now as per above sorry 
5920,6716,1,3,0,1,0,5,1,1,3,2,0,1,0,0,0,0,0,solid contributor who I trust absolutely 
5828,6365,1,5,0,0,0,4,0,0,0,4,0,1,0,5,1,0,0,TKO by TKE support 
401,101,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,But do please be careful with the appropriate warning levels per ArielGold and my discussion with you on your Talk page I suggest you ease into using the buttons but in the end I think you will okay 
6068,1900,1,1,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,yes without hesitation 
5764,329,1,6,3,0,1,2,0,0,0,2,0,2,0,0,0,0,0,2002 like the sense of humor we need more admins like him 
3253,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,based on my experience especially with the events at [[Egyptian fraction]] 
4153,1093,-1,13,4,8,0,19,2,20,0,3,0,0,0,1,0,0,0,Editor's hostility toward anon contributors does give me pause I'd like to see the editor gain a little more experience perhaps becoming slightly less agressive 
2705,8192,1,5,2,1,0,4,0,1,0,6,1,0,0,1,0,0,0,Will be great 
1178,4502,-1,1,1,1,1,3,0,1,0,3,2,0,0,0,0,1,0,per Neil 
1745,1569,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Oppose overqualified ˉˉ 
165,580,-1,9,0,0,0,0,1,0,0,4,0,5,0,0,0,2,1,I don't approve the belittling of an oppose rationale 
1484,6134,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,a bit hot sometimes but after looking at his contributions I agree that he is a big asset to the project -
6115,3967,-1,4,2,3,0,3,0,0,0,8,5,0,0,0,0,0,0,I am too also concerned with his hostility towards vandals et al Great editor but needs to tone things like this down a bit such as the premature AIV reports // 
1798,8025,1,9,0,1,0,4,3,0,0,2,0,0,0,1,0,0,0,He demonstrates thorough collaboration with other editors tireless reversion of vandalism a strong desire to achieve consensus and all-round excellence Make this Wikipedian an admin! - 
18,998,1,6,0,1,0,20,0,1,1,3,0,0,0,0,0,0,0,Genuine surprise that he isn't an admin already support Great contributor ~ 
3930,3335,1,2,0,0,0,6,5,0,1,1,0,1,0,2,0,2,1,Incivility below seems like an isolated incident Otherwise a great contributor and potential administrator 
1679,238,1,0,0,0,1,0,0,0,0,3,0,0,0,3,1,0,0,he does a good job in keeping me in check at every single FAC I submit 
2129,5902,1,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,Yeah let's do it 
998,3283,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,for another programmer 
7736,8958,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Although he has done good work on [[George W Bush]] and other articles this user has a history of personal attacks 
313,5547,1,3,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,seems good though a little more Wiki-talk would be better not severely lacking though and definitely not enough to warrant an oppose 
447,962,-1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,The editor is a prolific contributor While some of the editor's [[Shanta Gokhale|article creations]] could use secondary sources the reason this oppose comes is to encourage the editor to indulge in vandalism related areas for a few months perhaps three before applying again In the last six months that I checked the editor has had just one edit that identified vandalism and there too I did not view any particular warning message left on the IP's page by this editor It could be possible that I might be missing reverts/undos exercised by this editor while reverting vandalism but given my current review I cannot trust the editor's command with the tools especially given his quite valid intent to use the tools in vandalism related areas unless I am sure the editor has a good experiential understanding of identifying vandalism I would be uncomfortable granting rollback to editors who do not display at least cursory experience of identifying vandalism more so if the question is about admin tools Three months even less perhaps of experience and I can support the editor without any qualms given his brilliant commitment otherwise to the project
6229,2914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,As an admin who doesn't make that many edits per month I have to say I'm a bit disturbed by the oposing sentiment RfA is about whether we can trust this user with the mop Based on everything I have seen I would say absolutely Indeed I am more comfortable with an editor who makes slow cautious and deliberate edits than someone who becomes over-invested in the project to the point of losing it Adminship is no big deal when it starts to become a big deal that's when we get the admins who snap and start wheel-warring or become obsessively entrenched in a particular wiki-philosophy 
446,8066,1,7,3,1,0,3,0,0,0,3,4,0,0,0,0,0,0,Conditional support Chris says that he is going to step up his activity 
1062,5152,-1,2,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,per InShaneee 
6441,617,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,support comes with a good nomination and looking over things it seems to be backed up
3702,8425,1,24,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,Highly useful contributor Very helpful on IRC too 
6245,8506,-1,13,0,5,0,1,0,2,0,5,1,0,0,2,0,0,0,per Xoloz and most of the concerns raised above 
2603,430,1,1,0,0,0,16,5,0,0,2,0,0,0,3,1,0,0,Meets all my criteria has proven himself as an excellent user and I just hope admin duties don't cause TOO much deviation from article edits 
4527,5257,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Good user that could use the tools to help the project greatly 
6134,5547,1,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,Of course - 
1900,4874,1,5,0,0,0,12,2,0,0,2,0,0,1,0,0,0,0,Couldn't care less about anything other than the fact that you were a great admin so will be again 
357,4869,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,has clue Regards 
6337,4930,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I believe this to be a case of severe misunderstanding or exaggeration of a problem on behalf of the opposition Their interpretations of what Gracenotes has stated are damning indeed yet I fail to find such an implication in his actual answers This user has my full confidence 
6245,8430,-1,4,2,4,2,6,0,0,1,5,0,0,0,1,0,0,0,per Jo Turner and some of the other concerns raised above 
11,4203,1,14,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,long overdue 
2705,1798,1,4,0,0,0,11,0,1,2,2,0,0,0,7,0,0,0,Yes 
1157,998,1,8,0,2,0,24,1,0,0,2,0,0,0,2,0,0,0,Yes 
2982,9421,-1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,obviously low edit count but more troubling are some of the edits to [[Slobodan Milosevic]] pointed out by RichardCavell 
2187,7038,1,7,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,I feel that it is now time to give this user the mop A great contributor to this project and the added tools given to him would only improve the quality of this project 
6073,1062,1,2,0,0,0,5,0,0,0,3,0,0,0,14,0,0,0,Major contributions to Wikipedia Keeps his head in the face of criticism and conflict 
238,7073,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,The code looks correct and this looks like a useful task for a bot 
357,605,1,1,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,He does seem like he's seeking the mop out - but from what I see in his history he's looking to be a sysop for entirely selfless purposes eg being able to handle deletions himself instead of waiting around for someone else to actually perform them which is something I can totally get behind I've not had any interactions with him but I've snooped a bit and his levelheadedness jumps off the page which just gives me one more reason to support this all-around clueful user 
5620,6716,1,9,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,A solid editor should be effective with the admin tools 
4153,9294,1,4,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,Very thoughtful editor obviously trustworthy 
111,605,1,2,0,2,0,9,1,0,2,5,1,0,0,4,0,0,1,looks good to me Also lol @ Q5 
3399,5980,-1,1,1,0,0,3,0,0,0,0,2,0,0,0,0,1,0,per above comments Someone who can so readily bring politics onto Wikipedia as to create such a divisive userbox does not have the demeanor I tend to look for in admins
3908,97,1,0,1,0,0,18,1,0,0,0,0,0,0,4,0,0,0,Bygones are still bygones 
3930,6419,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,We should not use some arbitrary floor to weigh experience some users gain "experience" faster than others I think Merope is a solid enough editor to not misuse the tools regardless of the time editing 
4153,5545,1,8,3,4,0,5,0,5,0,0,1,0,0,0,0,0,0,Excellent candidate past problems were I think a mere difference of opinion largely incidental to adminship 
5152,6337,1,1,0,1,0,1,0,0,0,7,0,3,0,4,0,0,0,very nice and helpful even after I mistakenly put a speedy on his talk page because of being new to Vandalproof 
1122,6439,1,4,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,Opposition for Adminship based on large number of vandalism reverts seems like an oxymoron to me
866,806,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Absolutely 
27,913,-1,0,3,0,2,4,2,1,1,0,0,0,0,0,0,0,0,but with moral support This is pretty sure to be a 
798,7136,1,11,5,1,0,6,3,0,3,6,3,0,0,3,0,0,0,While I have some concern about some of the difs and logs in the oppose votes and Blnguyen's oppose is particularly disturbing for the simple reason that I have a lot of respect for Blnguyen that vast majority of Sean's edits have been fine an occasionally flippant rude or terse summary of a block or a deletion does not seem to me to be fatal to adminship Sean performed well as an admin and I have confidence he will perform well in the future 
9,1205,1,3,3,2,1,0,0,0,0,2,1,0,0,0,0,0,0,Tentatively pending a satisfactory answer to my question 17 above Based on what I see this is a dedicated vandal fighter almost from the egg That's what the tools are for Clean block log no indications of assholery I'm a little stunned that an editor with such a lite content creation history was accorded Auto-Reviewed status but since all Administrators have that by default that's nothing other than a minor head-scratcher To repeat myself
2700,5775,1,2,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,Great user I would offer to nominate him in the near future 
22,5989,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,Good candidate 
5421,1627,1,4,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,good answers excellent article work level-headed Sure —
7090,2700,1,0,0,0,0,6,1,0,0,3,0,0,0,13,0,0,0,per nom *shifty eyes* 
2700,3121,1,4,0,0,0,14,3,0,0,3,0,0,0,0,0,0,0,per Húsönd 
6388,6245,1,4,0,0,0,7,3,1,1,1,0,0,0,0,0,0,0,with no hesitation Excellent user 
4599,6726,-1,1,2,0,0,6,0,0,0,1,1,0,0,6,0,0,0,Initially neutral per Titoxd's comments and some editing inexperience but the response to Titoxd's vote seems argumentative Would likely support this editor in the future after diversifying his edits to more articles using summaries more often and AGFing a little better 
5852,4364,1,13,0,0,0,21,0,0,0,0,0,1,0,1,0,0,0,great user answers are excellent she isn't one?? 
2834,811,1,0,1,0,0,0,0,0,1,12,2,3,2,4,0,1,0,I have reviewed the events that led to his desysopping and his desysopping was unprecendented in my opinion Several current administrators have gotten away with much worse Not a reason to support on its own but considering the work that this editor has done and considering he never lost my trust in the first place I am moved to support this RfA 
2422,7136,1,1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,Some reservations but I'm willing to give him the benefit of the doubt -
5852,6232,1,8,0,0,0,79,4,1,3,1,0,1,0,1,0,1,0,great and friendly user 
1994,2559,-1,2,0,2,0,21,0,15,1,0,0,0,0,1,0,0,0,for far too much nationalistic POV warring
16,806,1,12,0,0,0,7,0,0,0,2,0,4,0,0,0,0,0,Good candidate with a great editing history Good answers and well-trusted —
68,1639,1,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,A trusted editor I see no reason why another good mop should not be handed out 
2209,6134,1,3,0,2,0,7,4,2,0,1,1,0,0,3,4,0,0,Well I thought this wasn't going to kick off till later this week and I'd have time to jockey for a low support number ha! Support without reservation ++
220,203,1,12,0,0,0,30,0,0,2,1,0,1,0,0,0,1,0,Sure! 
576,8377,-1,6,5,4,2,1,0,1,0,1,0,0,0,0,0,0,0,Sorry but no way Nowhere near enough WP edits and we definitely don't need any more admins going around speedying userboxes willy-nilly 
2412,5577,-1,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,I am deeply concerned about slavish adherence to written policy which however well-intended is likely to be disruptive Recent edit warring sufficient to prompt page protection twice is also troubling even if it didn't draw a block Regularly throwing around accusations of admin "abuse" which appeared under Jeff's chosen section heading of talk
